Group,District,DistName,County,CntyName,Region,RegnName,Math,Reading,Writing,Total,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate
All Students,194903,Rivercrest ISD,194,Red River County,08,Mt Pleasant,481,483,451,964,<75,<25,14.5,<25,12.5
All Students,194904,Clarksville ISD,194,Red River County,08,Mt Pleasant,,,,,<75,<25,2,<25,
All Students,194905,Detroit ISD,194,Red River County,08,Mt Pleasant,,,,,<50,<25,4,<25,
All Students,195901,Pecos-Barstow-Toyah ISD,195,Reeves County,18,Midland,417,421,406,839,<125,<75,54.5,<25,6.1
All Students,195902,Balmorhea ISD,195,Reeves County,18,Midland,448,488,463,935,<25,<25,50,<25,
All Students,196901,Austwell-Tivoli ISD,196,Refugio County,03,Victoria,530,473,418,1003,<25,<25,42.9,<25,16.7
All Students,196902,Woodsboro ISD,196,Refugio County,03,Victoria,565,445,465,1010,<50,<25,6.3,<25,
All Students,196903,Refugio ISD,196,Refugio County,03,Victoria,478,513,466,990,<50,<25,17.4,<25,37.5
All Students,198901,Bremond ISD,198,Robertson County,06,Huntsville,467,440,424,907,<50,<25,57.9,<25,13.6
All Students,198903,Franklin ISD,198,Robertson County,06,Huntsville,490,475,459,965,<75,<50,42.4,<25,10.7
All Students,198905,Hearne ISD,198,Robertson County,06,Huntsville,403,391,401,795,<75,<25,39.3,<25,
All Students,198906,Mumford ISD,198,Robertson County,06,Huntsville,505,531,481,1036,<50,<25,53.3,<25,37.5
All Students,199901,Rockwall ISD,199,Rockwall County,10,Richardson,532,520,489,1052,1065,668,62.7,250,37.4
All Students,199902,Royse City ISD,199,Rockwall County,10,Richardson,478,471,450,949,306,171,55.9,26,15.2
All Students,200901,Ballinger ISD,200,Runnels County,15,San Angelo,555,505,490,1060,<75,<25,6.5,<25,25
All Students,200902,Miles ISD,200,Runnels County,15,San Angelo,578,503,503,1080,<50,<25,12.9,<25,25
All Students,200904,Winters ISD,200,Runnels County,15,San Angelo,472,432,432,904,<50,<25,12.5,<25,
All Students,201902,Henderson ISD,201,Rusk County,07,Kilgore,527,486,474,1013,215,20,9.3,8,40
All Students,201908,Overton ISD,201,Rusk County,07,Kilgore,435,403,404,837,<50,<25,36.7,<25,
All Students,201910,Tatum ISD,201,Rusk County,07,Kilgore,455,464,464,919,<125,<25,17.5,<25,14.3
All Students,201913,Carlisle ISD,201,Rusk County,07,Kilgore,473,496,483,969,<50,<25,21.3,<25,10
All Students,201914,West Rusk County Consolidated ISD,201,Rusk County,07,Kilgore,444,430,420,874,<75,<25,12.5,<25,
All Students,202903,Hemphill ISD,202,Sabine County,07,Kilgore,508,538,496,1046,<75,<25,9.1,<25,40
All Students,202905,West Sabine ISD,202,Sabine County,07,Kilgore,395,394,363,789,<50,<25,37.8,<25,
All Students,203901,San Augustine ISD,203,San Augustine County,07,Kilgore,440,424,396,864,<50,<25,41.5,<25,
All Students,203902,Broaddus ISD,203,San Augustine County,07,Kilgore,471,456,449,927,<50,<25,26.9,<25,
All Students,204901,Coldspring-Oakhurst CISD,204,San Jacinto County,06,Huntsville,433,451,417,884,<150,<50,27.6,<25,5.7
All Students,204904,Shepherd ISD,204,San Jacinto County,06,Huntsville,482,447,411,929,<125,<50,32.1,<25,11.4
All Students,205901,Aransas Pass ISD,205,San Patricio County,02,Corpus Christi,455,457,429,912,<100,<25,21.2,<25,19
All Students,205902,Gregory-Portland ISD,205,San Patricio County,02,Corpus Christi,511,476,458,988,294,176,59.9,44,25
All Students,205903,Ingleside ISD,205,San Patricio County,02,Corpus Christi,431,431,406,862,173,65,37.6,7,10.8
All Students,205904,Mathis ISD,205,San Patricio County,02,Corpus Christi,475,420,435,895,<100,<25,2.3,<25,
All Students,205905,Odem-Edroy ISD,205,San Patricio County,02,Corpus Christi,454,473,463,927,<75,<25,17.1,<25,25
All Students,205906,Sinton ISD,205,San Patricio County,02,Corpus Christi,451,435,431,886,155,62,40,7,11.3
All Students,205907,Taft ISD,205,San Patricio County,02,Corpus Christi,525,465,420,990,<75,<25,3.2,<25,
All Students,206901,San Saba ISD,206,San Saba County,15,San Angelo,507,487,477,993,<50,<25,6.7,<25,33.3
All Students,206902,Richland Springs ISD,206,San Saba County,15,San Angelo,500,455,415,955,<25,<25,40,<25,50
All Students,206903,Cherokee ISD,206,San Saba County,15,San Angelo,503,503,448,1005,<25,<25,40,<25,25
All Students,207901,Schleicher ISD,207,Schleicher County,15,San Angelo,493,423,438,915,<50,<25,12.5,<25,
All Students,208902,Snyder ISD,208,Scurry County,14,Abilene,418,374,368,792,<175,<25,3.2,<25,
All Students,209901,Albany ISD,209,Shackelford County,14,Abilene,507,465,467,972,<25,<25,73.9,<25,17.6
All Students,209902,Moran ISD,209,Shackelford County,14,Abilene,500,503,477,1003,<25,<25,27.3,<25,33.3
All Students,210901,Center ISD,210,Shelby County,07,Kilgore,454,430,414,883,<150,<50,18.9,<25,8
All Students,210904,Tenaha ISD,210,Shelby County,07,Kilgore,411,401,367,812,<50,<25,28.6,<25,
All Students,212901,Arp ISD,212,Smith County,07,Kilgore,496,492,472,988,<100,<25,14.9,<25,23.1
All Students,212902,Bullard ISD,212,Smith County,07,Kilgore,499,493,470,992,152,57,37.5,12,21.1
All Students,212903,Lindale ISD,212,Smith County,07,Kilgore,503,497,469,1000,246,102,41.5,23,22.5
All Students,212904,Troup ISD,212,Smith County,07,Kilgore,499,491,481,990,<75,<50,47.8,<25,18.2
All Students,212905,Tyler ISD,212,Smith County,07,Kilgore,478,466,447,944,1005,385,38.3,79,20.5
All Students,212906,Whitehouse ISD,212,Smith County,07,Kilgore,519,502,476,1021,323,152,47.1,43,28.3
All Students,212909,Chapel Hill ISD,212,Smith County,07,Kilgore,433,419,405,852,207,112,54.1,7,6.3
All Students,212910,Winona ISD,212,Smith County,07,Kilgore,418,422,406,840,<75,<25,24.1,<25,
All Students,213801,Brazos River Charter School,213,Somervell County,11,Fort Worth,397,443,401,840,<50,<25,23.1,<25,
All Students,213901,Glen Rose ISD,213,Somervell County,11,Fort Worth,523,480,476,1003,100,67,67,20,29.9
All Students,214901,Rio Grande City CISD,214,Starr County,01,Edinburg,437,423,418,860,653,153,23.4,11,7.2
All Students,214902,San Isidro ISD,214,Starr County,01,Edinburg,,,,,<25,<25,7.7,<25,
All Students,214903,Roma ISD,214,Starr County,01,Edinburg,515,510,530,1025,<425,<25,0.5,<25,
All Students,215901,Breckenridge ISD,215,Stephens County,14,Abilene,503,443,427,946,90,31,34.4,5,16.1
All Students,218901,Sonora ISD,218,Sutton County,15,San Angelo,453,467,464,920,<75,<25,17.2,<25,9.1
All Students,219903,Tulia ISD,219,Swisher County,16,Amarillo,513,600,467,1113,<50,<25,6.4,<25,66.7
All Students,220189,The Oakridge School,220,Tarrant County,11,Fort Worth,613,590,594,1203,<25,<75,,<50,68.1
All Students,220192,Gateway School,220,Tarrant County,11,Fort Worth,,,,,<25,<25,,<25,100
All Students,220801,Treetops School International,220,Tarrant County,11,Fort Worth,506,581,526,1087,<25,<25,75,<25,44.4
All Students,220809,Fort Worth Academy Of Fine Arts,220,Tarrant County,11,Fort Worth,523,561,541,1084,56,50,89.3,20,40
All Students,220810,Westlake Academy Charter School,220,Tarrant County,11,Fort Worth,573,591,570,1164,54,48,88.9,29,60.4
All Students,220816,Uplift Education-Summit Internatio,220,Tarrant County,11,Fort Worth,512,511,505,1022,55,59,100,22,37.3
All Students,220817,Newman International Academy Of Ar,220,Tarrant County,11,Fort Worth,432,474,439,905,<25,<25,61.1,<25,18.2
All Students,220818,Prime Prep Academy,220,Tarrant County,11,Fort Worth,373,392,378,765,<25,<25,,<25,5.3
All Students,220901,Arlington ISD,220,Tarrant County,11,Fort Worth,481,468,448,949,3762,2413,64.1,526,21.8
All Students,220902,Birdville ISD,220,Tarrant County,11,Fort Worth,500,485,468,985,1552,705,45.4,179,25.4
All Students,220904,Everman ISD,220,Tarrant County,11,Fort Worth,427,402,388,829,<325,<175,49.2,<25,5.2
All Students,220905,Fort Worth ISD,220,Tarrant County,11,Fort Worth,422,399,394,821,3891,3853,99,347,9
All Students,220906,Grapevine-Colleyville ISD,220,Tarrant County,11,Fort Worth,553,549,527,1102,1109,827,74.6,396,47.9
All Students,220907,Keller ISD,220,Tarrant County,11,Fort Worth,523,513,490,1037,2397,1434,59.8,483,33.7
All Students,220908,Mansfield ISD,220,Tarrant County,11,Fort Worth,496,486,465,983,2273,1537,67.6,384,25
All Students,220910,Lake Worth ISD,220,Tarrant County,11,Fort Worth,441,436,416,877,<175,<100,55.5,<25,8.1
All Students,220912,Crowley ISD,220,Tarrant County,11,Fort Worth,445,453,431,898,1003,562,56,74,13.2
All Students,220914,Kennedale ISD,220,Tarrant County,11,Fort Worth,483,478,451,961,228,147,64.5,30,20.4
All Students,220915,Azle ISD,220,Tarrant County,11,Fort Worth,482,489,461,970,403,191,47.4,43,22.5
All Students,220916,Hurst-Euless-Bedford ISD,220,Tarrant County,11,Fort Worth,509,499,479,1008,1469,836,56.9,253,30.3
All Students,220917,Castleberry ISD,220,Tarrant County,11,Fort Worth,449,437,414,886,<200,<75,38.3,<25,8.3
All Students,220918,Eagle Mt-Saginaw ISD,220,Tarrant County,11,Fort Worth,490,488,461,978,1194,575,48.2,146,25.4
All Students,220919,Carroll ISD,220,Tarrant County,11,Fort Worth,607,580,561,1187,661,489,74,319,65.2
All Students,220920,White Settlement ISD,220,Tarrant County,11,Fort Worth,459,465,435,925,<400,<200,49.4,<50,16.8
All Students,221801,Texas College Preparatory Academie,221,Taylor County,14,Abilene,511,541,511,1052,417,174,41.7,62,35.6
All Students,221901,Abilene ISD,221,Taylor County,14,Abilene,486,477,451,963,938,467,49.8,111,23.8
All Students,221904,Merkel ISD,221,Taylor County,14,Abilene,465,481,483,946,<75,<25,25.4,<25,12.5
All Students,221911,Jim Ned CISD,221,Taylor County,14,Abilene,523,522,482,1044,65,25,38.5,7,28
All Students,221912,Wylie ISD,221,Taylor County,14,Abilene,549,535,499,1084,227,148,65.2,62,41.9
All Students,222901,Terrell County ISD,222,Terrell County,18,Midland,,,,,<25,<25,11.1,<25,
All Students,223901,Brownfield ISD,223,Terry County,17,Lubbock,395,399,390,794,<125,<25,18.2,<25,4.5
All Students,223902,Meadow ISD,223,Terry County,17,Lubbock,488,473,440,960,<25,<25,19,<25,
All Students,223904,Wellman-Union CISD,223,Terry County,17,Lubbock,475,483,485,957,<25,<25,100,<25,27.3
All Students,224901,Throckmorton ISD,224,Throckmorton County,09,Wichita Falls,465,458,463,923,<25,<25,22.2,<25,
All Students,225902,Mount Pleasant ISD,225,Titus County,08,Mt Pleasant,457,425,422,882,365,65,17.8,6,9.2
All Students,225906,Chapel Hill ISD,225,Titus County,08,Mt Pleasant,495,498,484,993,81,18,22.2,5,27.8
All Students,226801,Texas Leadership,226,Tom Green County,15,San Angelo,515,503,478,1018,<75,<25,24,<25,25
All Students,226901,Christoval ISD,226,Tom Green County,15,San Angelo,565,542,537,1107,<50,<25,12.2,<25,66.7
All Students,226903,San Angelo ISD,226,Tom Green County,15,San Angelo,492,485,454,977,922,325,35.2,71,21.8
All Students,226905,Water Valley ISD,226,Tom Green County,15,San Angelo,533,490,482,1023,<25,<25,25,<25,33.3
All Students,226906,Wall ISD,226,Tom Green County,15,San Angelo,520,522,508,1042,<100,<25,16,<25,33.3
All Students,226907,Grape Creek ISD,226,Tom Green County,15,San Angelo,470,430,415,899,<75,<25,35.4,<25,4.3
All Students,226908,Veribest ISD,226,Tom Green County,15,San Angelo,505,497,458,1002,<25,<25,35.3,<25,16.7
All Students,227506,University Of Texas At Austin H S,227,Travis County,13,Austin,555,563,525,1118,<25,<25,,<25,69.2
All Students,227804,Nyos Charter School,227,Travis County,13,Austin,521,524,495,1045,55,50,90.9,19,38
All Students,227806,University Of Texas University Cha,227,Travis County,13,Austin,483,507,447,990,<50,<25,7.1,<25,
All Students,227814,Chaparral Star Academy,227,Travis County,13,Austin,580,571,555,1151,29,17,58.6,11,64.7
All Students,227816,Harmony Science Academy (Austin),227,Travis County,13,Austin,509,467,444,976,112,115,100,35,30.4
All Students,227820,Kipp Austin Public Schools Inc,227,Travis County,13,Austin,,,,,<100,<25,1.2,<25,
All Students,227901,Austin ISD,227,Travis County,13,Austin,522,502,483,1025,4254,2792,65.6,1034,37
All Students,227904,Pflugerville ISD,227,Travis County,13,Austin,486,473,449,959,1599,1020,63.8,217,21.3
All Students,227907,Manor ISD,227,Travis County,13,Austin,423,415,395,839,477,264,55.3,18,6.8
All Students,227909,Eanes ISD,227,Travis County,13,Austin,620,590,576,1210,592,488,82.4,350,71.7
All Students,227910,Del Valle ISD,227,Travis County,13,Austin,446,431,417,877,627,270,43.1,17,6.3
All Students,227912,Lago Vista ISD,227,Travis County,13,Austin,530,520,495,1049,103,73,70.9,24,32.9
All Students,227913,Lake Travis ISD,227,Travis County,13,Austin,563,544,520,1107,555,463,83.4,231,49.9
All Students,228901,Groveton ISD,228,Trinity County,06,Huntsville,498,464,440,961,<75,<50,54,<25,18.5
All Students,228903,Trinity ISD,228,Trinity County,06,Huntsville,421,418,396,838,<75,<25,25.4,<25,
All Students,228904,Centerville ISD,228,Trinity County,06,Huntsville,464,504,448,968,<25,<25,35.7,<25,40
All Students,228905,Apple Springs ISD,228,Trinity County,06,Huntsville,471,436,433,907,<25,<25,33.3,<25,14.3
All Students,229901,Colmesneil ISD,229,Tyler County,05,Beaumont,478,487,471,964,<50,<25,43.2,<25,12.5
All Students,229903,Woodville ISD,229,Tyler County,05,Beaumont,470,442,438,912,<75,<50,54.3,<25,13.2
All Students,229904,Warren ISD,229,Tyler County,05,Beaumont,481,479,436,960,<100,<50,46.8,<25,11.1
All Students,229905,Spurger ISD,229,Tyler County,05,Beaumont,516,480,496,996,<50,<25,20,<25,20
All Students,229906,Chester ISD,229,Tyler County,05,Beaumont,,,,,<25,<25,20,<25,
All Students,230901,Big Sandy ISD,230,Upshur County,07,Kilgore,478,503,481,981,36,19,52.8,5,26.3
All Students,230902,Gilmer ISD,230,Upshur County,07,Kilgore,450,441,424,891,155,48,31,7,14.6
All Students,230903,Ore City ISD,230,Upshur County,07,Kilgore,543,513,540,1057,<75,<25,5.3,<25,33.3
All Students,230904,Union Hill ISD,230,Upshur County,07,Kilgore,,,,,<25,<25,5.9,<25,
All Students,230905,Harmony ISD,230,Upshur County,07,Kilgore,467,488,486,954,<100,<25,28.9,<25,8.3
All Students,230906,New Diana ISD,230,Upshur County,07,Kilgore,480,479,483,959,<75,<25,19.2,<25,14.3
All Students,230908,Union Grove ISD,230,Upshur County,07,Kilgore,443,503,410,947,<75,<25,5.9,<25,33.3
All Students,231902,Rankin ISD,231,Upton County,18,Midland,535,520,470,1055,<25,<25,10,<25,
All Students,232901,Knippa ISD,232,Uvalde County,20,San Antonio,534,504,479,1038,<25,<25,44.4,<25,25
All Students,232902,Sabinal ISD,232,Uvalde County,20,San Antonio,448,422,417,870,<50,<50,67.6,<25,8
All Students,232903,Uvalde CISD,232,Uvalde County,20,San Antonio,428,415,400,843,<275,<125,39.7,<25,5.8
All Students,232904,Utopia ISD,232,Uvalde County,20,San Antonio,494,500,465,994,<25,<25,40,<25,12.5
All Students,233901,San Felipe-Del Rio CISD,233,Val Verde County,15,San Angelo,467,454,432,921,633,288,45.5,43,14.9
All Students,233903,Comstock ISD,233,Val Verde County,15,San Angelo,554,530,509,1084,<25,<25,50,<25,42.9
All Students,234801,Ranch Academy,234,Van Zandt County,07,Kilgore,475,483,458,958,<50,<25,12.1,<25,25
All Students,234902,Canton ISD,234,Van Zandt County,10,Richardson,520,514,503,1034,136,62,45.6,21,33.9
All Students,234903,Edgewood ISD,234,Van Zandt County,07,Kilgore,487,488,437,975,<100,<25,20,<25,26.7
All Students,234904,Grand Saline ISD,234,Van Zandt County,07,Kilgore,465,462,448,927,75,34,45.3,5,14.7
All Students,234905,Martins Mill ISD,234,Van Zandt County,07,Kilgore,519,508,490,1027,30,20,66.7,6,30
All Students,234906,Van ISD,234,Van Zandt County,07,Kilgore,509,479,463,987,168,79,47,14,17.7
All Students,234907,Wills Point ISD,234,Van Zandt County,10,Richardson,502,489,456,991,159,52,32.7,12,23.1
All Students,234909,Fruitvale ISD,234,Van Zandt County,07,Kilgore,,,,,<25,<25,4.8,<25,
All Students,235901,Bloomington ISD,235,Victoria County,03,Victoria,441,424,408,864,<75,<25,26.4,<25,
All Students,235902,Victoria ISD,235,Victoria County,03,Victoria,477,466,449,943,745,305,40.9,43,14.1
All Students,236801,Raven School,236,Walker County,06,Huntsville,500,453,433,953,<25,<25,80,<25,
All Students,236901,New Waverly ISD,236,Walker County,06,Huntsville,448,454,408,902,<100,<25,20.8,<25,
All Students,236902,Huntsville ISD,236,Walker County,06,Huntsville,474,468,436,942,389,148,38,27,18.2
All Students,237902,Hempstead ISD,237,Waller County,04,Houston,409,381,361,790,<100,<50,30.5,<25,4
All Students,237904,Waller ISD,237,Waller County,04,Houston,470,459,431,929,334,109,32.6,20,18.3
All Students,237905,Royal ISD,237,Waller County,04,Houston,412,385,369,797,<125,<50,47.1,<25,
All Students,238902,Monahans-Wickett-Pyote ISD,238,Ward County,18,Midland,538,492,488,1030,<150,<25,3.7,<25,20
All Students,238904,Grandfalls-Royalty ISD,238,Ward County,18,Midland,495,405,400,900,<25,<25,28.6,<25,
All Students,239901,Brenham ISD,239,Washington County,06,Huntsville,511,505,478,1016,308,132,42.9,36,27.3
All Students,239903,Burton ISD,239,Washington County,06,Huntsville,473,484,439,958,<25,<25,47.4,<25,11.1
All Students,240503,Texas A&M International University,240,Webb County,01,Edinburg,510,510,420,1020,<25,<25,,<25,50
All Students,240801,Gateway Academy Charter District,240,Webb County,01,Edinburg,385,363,363,748,<150,<25,3.1,<25,
All Students,240901,Laredo ISD,240,Webb County,01,Edinburg,423,395,388,817,1138,483,42.4,18,3.7
All Students,240903,United ISD,240,Webb County,01,Edinburg,459,435,427,894,2896,1557,53.8,166,10.7
All Students,240904,Webb CISD,240,Webb County,01,Edinburg,439,423,431,861,<25,<25,94.1,<25,6.3
All Students,241901,Boling ISD,241,Wharton County,03,Victoria,518,500,484,1018,62,21,33.9,6,28.6
All Students,241902,East Bernard ISD,241,Wharton County,03,Victoria,512,495,481,1007,59,31,52.5,8,25.8
All Students,241903,El Campo ISD,241,Wharton County,03,Victoria,476,465,455,942,<275,<125,45.2,<25,13.3
All Students,241904,Wharton ISD,241,Wharton County,03,Victoria,484,476,426,960,<125,<25,7.1,<25,25
All Students,241906,Louise ISD,241,Wharton County,03,Victoria,420,470,446,890,<50,<25,24.1,<25,
All Students,242905,Kelton ISD,242,Wheeler County,16,Amarillo,,,,,<25,<25,50,<25,
All Students,243801,Bright Ideas Charter,243,Wichita County,09,Wichita Falls,366,402,330,768,<25,<25,62.5,<25,
All Students,243901,Burkburnett ISD,243,Wichita County,09,Wichita Falls,515,508,464,1023,216,67,31,20,29.9
All Students,243902,Electra ISD,243,Wichita County,09,Wichita Falls,437,427,440,863,<25,<25,16.7,<25,
All Students,243903,Iowa Park CISD,243,Wichita County,09,Wichita Falls,487,522,466,1009,<125,<25,14,<25,5.9
All Students,243905,Wichita Falls ISD,243,Wichita County,09,Wichita Falls,488,483,456,971,948,430,45.4,102,23.7
All Students,243906,City View ISD,243,Wichita County,09,Wichita Falls,480,461,426,941,<75,<25,35.8,<25,26.3
All Students,244903,Vernon ISD,244,Wilbarger County,09,Wichita Falls,499,540,491,1039,<150,<25,5.3,<25,28.6
All Students,245901,Lasara ISD,245,Willacy County,01,Edinburg,453,464,451,917,<25,<25,33.3,<25,
All Students,245902,Lyford CISD,245,Willacy County,01,Edinburg,459,443,437,901,<125,<25,5.8,<25,
All Students,245903,Raymondville ISD,245,Willacy County,01,Edinburg,411,383,381,795,<175,<50,30.7,<25,8.7
All Students,245904,San Perlita ISD,245,Willacy County,01,Edinburg,438,404,397,842,<25,<25,70,<25,
All Students,246801,Meridian World School Llc,246,Williamson County,13,Austin,,,,,<25,<25,,<25,
All Students,246902,Florence ISD,246,Williamson County,13,Austin,481,486,448,967,76,46,60.5,7,15.2
All Students,246904,Georgetown ISD,246,Williamson County,13,Austin,531,516,482,1047,769,462,60.1,173,37.4
All Students,246905,Granger ISD,246,Williamson County,13,Austin,492,486,461,978,<50,<25,34.1,<25,14.3
All Students,246906,Hutto ISD,246,Williamson County,13,Austin,479,461,434,940,383,223,58.2,33,14.8
All Students,246907,Jarrell ISD,246,Williamson County,13,Austin,513,499,468,1012,<75,<50,48.5,<25,21.9
All Students,246908,Liberty Hill ISD,246,Williamson County,13,Austin,523,519,482,1041,240,150,62.5,50,33.3
All Students,246909,Round Rock ISD,246,Williamson County,13,Austin,555,536,511,1090,3066,2189,71.4,1004,45.9
All Students,246911,Taylor ISD,246,Williamson County,13,Austin,490,455,441,945,236,130,55.1,20,15.4
All Students,246912,Thrall ISD,246,Williamson County,13,Austin,472,453,427,926,<50,<50,58.1,<25,4
All Students,246913,Leander ISD,246,Williamson County,13,Austin,551,536,509,1087,2244,1668,74.3,739,44.3
All Students,247901,Floresville ISD,247,Wilson County,20,San Antonio,503,490,476,992,280,143,51.1,31,21.7
All Students,247903,La Vernia ISD,247,Wilson County,20,San Antonio,495,483,457,978,240,166,69.2,41,24.7
All Students,247904,Poth ISD,247,Wilson County,20,San Antonio,489,446,450,935,56,38,67.9,5,13.2
All Students,247906,Stockdale ISD,247,Wilson County,20,San Antonio,438,446,413,884,<75,<50,60.3,<25,2.9
All Students,249901,Alvord ISD,249,Wise County,11,Fort Worth,485,489,440,974,<75,<25,25,<25,14.3
All Students,249902,Boyd ISD,249,Wise County,11,Fort Worth,455,479,440,934,<100,<50,39.6,<25,5.6
All Students,249903,Bridgeport ISD,249,Wise County,11,Fort Worth,480,476,443,955,142,65,45.8,10,15.4
All Students,249904,Chico ISD,249,Wise County,11,Fort Worth,448,446,434,894,<50,<25,30.8,<25,8.3
All Students,249905,Decatur ISD,249,Wise County,11,Fort Worth,498,481,467,979,200,51,25.5,13,25.5
All Students,249906,Paradise ISD,249,Wise County,11,Fort Worth,494,490,452,984,87,46,52.9,11,23.9
All Students,249908,Slidell ISD,249,Wise County,11,Fort Worth,518,478,441,995,<25,<25,53.3,<25,12.5
All Students,250902,Hawkins ISD,250,Wood County,07,Kilgore,441,435,419,876,<75,<25,28,<25,14.3
All Students,250903,Mineola ISD,250,Wood County,07,Kilgore,470,450,425,920,111,46,41.4,6,13
All Students,250904,Quitman ISD,250,Wood County,07,Kilgore,483,485,459,968,76,35,46.1,8,22.9
All Students,250905,Yantis ISD,250,Wood County,07,Kilgore,480,503,543,983,<25,<25,21.4,<25,
All Students,250906,Alba-Golden ISD,250,Wood County,07,Kilgore,461,451,432,912,<75,<25,18.8,<25,7.7
All Students,250907,Winnsboro ISD,250,Wood County,07,Kilgore,553,523,513,1075,<100,<25,4.6,<25,25
All Students,251901,Denver City ISD,251,Yoakum County,17,Lubbock,423,442,424,865,<100,<25,12.1,<25,
All Students,251902,Plains ISD,251,Yoakum County,17,Lubbock,597,597,540,1193,<50,<25,9.4,<25,100
All Students,252901,Graham ISD,252,Young County,09,Wichita Falls,497,506,482,1003,165,34,20.6,9,26.5
All Students,252902,Newcastle ISD,252,Young County,09,Wichita Falls,,,,,<25,<25,6.3,<25,
All Students,253901,Zapata County ISD,253,Zapata County,01,Edinburg,470,447,473,917,<200,<25,3.1,<25,
All Students,254901,Crystal City ISD,254,Zavala County,20,San Antonio,469,457,465,926,<100,<25,13.3,<25,8.3
All Students,254902,La Pryor ISD,254,Zavala County,20,San Antonio,360,310,360,670,<50,<25,8,<25,
