Group,District,DistName,County,CntyName,Region,RegnName,Math,Reading,Writing,Total,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate
All Students,187910,Onalaska ISD,187,Polk County,06,Huntsville,468,484,447,952,<50,<25,39.4,<25,7.7
All Students,188801,Richard Milburn Academy (Amarillo),188,Potter County,16,Amarillo,385,403,373,788,<100,<25,4.9,<25,
All Students,188901,Amarillo ISD,188,Potter County,16,Amarillo,473,442,435,915,1847,856,46.3,145,16.9
All Students,188902,River Road ISD,188,Potter County,16,Amarillo,467,450,407,917,<100,<25,3.4,<25,
All Students,188903,Highland Park ISD,188,Potter County,16,Amarillo,489,425,418,915,<75,<25,24.5,<25,7.7
All Students,188904,Bushland ISD,188,Potter County,16,Amarillo,521,521,488,1042,108,28,25.9,10,35.7
All Students,189902,Presidio ISD,189,Presidio County,18,Midland,386,389,420,774,<100,<25,7.2,<25,
All Students,190903,Rains ISD,190,Rains County,07,Kilgore,506,494,477,999,101,18,17.8,5,27.8
All Students,191901,Canyon ISD,191,Randall County,16,Amarillo,534,515,480,1049,680,134,19.7,47,35.1
All Students,192901,Reagan County ISD,192,Reagan County,18,Midland,463,403,450,867,<75,<25,4.5,<25,
All Students,193902,Leakey ISD,193,Real County,20,San Antonio,543,558,480,1100,<25,<25,18.2,<25,75
All Students,194903,Rivercrest ISD,194,Red River County,08,Mt Pleasant,508,535,455,1043,<50,<25,15.4,<25,33.3
All Students,194905,Detroit ISD,194,Red River County,08,Mt Pleasant,,,,,<50,<25,2.9,<25,100
All Students,195901,Pecos-Barstow-Toyah ISD,195,Reeves County,18,Midland,446,444,424,890,<150,<50,26.9,<25,8.6
All Students,195902,Balmorhea ISD,195,Reeves County,18,Midland,463,424,393,887,<25,<25,63.6,<25,14.3
All Students,196901,Austwell-Tivoli ISD,196,Refugio County,03,Victoria,533,477,400,1010,<25,<25,33.3,<25,
All Students,196902,Woodsboro ISD,196,Refugio County,03,Victoria,518,474,449,991,<50,<25,20.5,<25,12.5
All Students,196903,Refugio ISD,196,Refugio County,03,Victoria,478,428,420,905,<75,<25,25.5,<25,23.1
All Students,197902,Miami ISD,197,Roberts County,16,Amarillo,,,,,<25,<25,7.7,<25,100
All Students,198901,Bremond ISD,198,Robertson County,06,Huntsville,478,410,403,889,<50,<50,79.4,<25,3.7
All Students,198903,Franklin ISD,198,Robertson County,06,Huntsville,503,466,447,970,67,32,47.8,9,28.1
All Students,198905,Hearne ISD,198,Robertson County,06,Huntsville,418,395,409,813,<75,<25,36.5,<25,5.3
All Students,198906,Mumford ISD,198,Robertson County,06,Huntsville,521,489,492,1009,<50,<25,52.8,<25,31.6
All Students,199901,Rockwall ISD,199,Rockwall County,10,Richardson,538,520,493,1058,1007,657,65.2,240,36.5
All Students,199902,Royse City ISD,199,Rockwall County,10,Richardson,492,479,451,971,271,158,58.3,35,22.2
All Students,200901,Ballinger ISD,200,Runnels County,15,San Angelo,553,553,520,1107,<75,<25,5,<25,33.3
All Students,200902,Miles ISD,200,Runnels County,15,San Angelo,430,418,420,848,<50,<25,12.1,<25,
All Students,200904,Winters ISD,200,Runnels County,15,San Angelo,468,450,437,918,<50,<25,16.7,<25,
All Students,201902,Henderson ISD,201,Rusk County,07,Kilgore,516,510,485,1026,183,20,10.9,6,30
All Students,201907,Mount Enterprise ISD,201,Rusk County,07,Kilgore,490,487,427,977,<25,<25,12.5,<25,33.3
All Students,201908,Overton ISD,201,Rusk County,07,Kilgore,460,424,407,884,<50,<25,23.3,<25,
All Students,201910,Tatum ISD,201,Rusk County,07,Kilgore,518,481,458,999,<125,<25,6.6,<25,25
All Students,201913,Carlisle ISD,201,Rusk County,07,Kilgore,465,450,458,915,<50,<25,22.9,<25,
All Students,201914,West Rusk County Consolidated ISD,201,Rusk County,07,Kilgore,410,505,420,915,<75,<25,3,<25,
All Students,202903,Hemphill ISD,202,Sabine County,07,Kilgore,523,512,471,1035,<75,<25,22.6,<25,25
All Students,202905,West Sabine ISD,202,Sabine County,07,Kilgore,465,458,420,923,<75,<50,50,<25,7.1
All Students,203901,San Augustine ISD,203,San Augustine County,07,Kilgore,455,422,415,877,<50,<25,58.1,<25,5.6
All Students,204901,Coldspring-Oakhurst CISD,204,San Jacinto County,06,Huntsville,468,450,426,918,<125,<50,42.9,<25,8.9
All Students,204904,Shepherd ISD,204,San Jacinto County,06,Huntsville,453,449,429,902,<150,<50,32.5,<25,12.2
All Students,205901,Aransas Pass ISD,205,San Patricio County,02,Corpus Christi,451,441,410,892,<125,<50,29.1,<25,3.3
All Students,205902,Gregory-Portland ISD,205,San Patricio County,02,Corpus Christi,513,474,453,988,312,194,62.2,50,25.8
All Students,205903,Ingleside ISD,205,San Patricio County,02,Corpus Christi,470,465,425,934,<150,<50,31.1,<25,12.2
All Students,205904,Mathis ISD,205,San Patricio County,02,Corpus Christi,423,397,390,820,<100,<50,31.3,<25,3.8
All Students,205905,Odem-Edroy ISD,205,San Patricio County,02,Corpus Christi,458,452,431,910,<75,<25,18.8,<25,
All Students,205906,Sinton ISD,205,San Patricio County,02,Corpus Christi,432,418,421,850,<150,<75,38.6,<25,3.9
All Students,205907,Taft ISD,205,San Patricio County,02,Corpus Christi,455,400,415,855,<75,<25,2.8,<25,
All Students,206901,San Saba ISD,206,San Saba County,15,San Angelo,577,540,517,1117,<75,<25,6,<25,66.7
All Students,206902,Richland Springs ISD,206,San Saba County,15,San Angelo,,,,,<25,<25,10,<25,
All Students,206903,Cherokee ISD,206,San Saba County,15,San Angelo,416,413,417,829,<25,<25,63.6,<25,
All Students,207901,Schleicher ISD,207,Schleicher County,15,San Angelo,550,475,440,1025,<50,<25,6.7,<25,50
All Students,208902,Snyder ISD,208,Scurry County,14,Abilene,498,465,420,963,<175,<25,2.5,<25,50
All Students,208903,Ira ISD,208,Scurry County,14,Abilene,,,,,<25,<25,4.5,<25,
All Students,209901,Albany ISD,209,Shackelford County,14,Abilene,510,482,475,992,<50,<25,60.7,<25,23.5
All Students,209902,Moran ISD,209,Shackelford County,14,Abilene,397,403,433,800,<25,<25,42.9,<25,
All Students,210901,Center ISD,210,Shelby County,07,Kilgore,432,393,383,825,<125,<50,35.5,<25,6.8
All Students,210902,Joaquin ISD,210,Shelby County,07,Kilgore,500,605,500,1105,<75,<25,3.6,<25,50
All Students,210904,Tenaha ISD,210,Shelby County,07,Kilgore,402,375,372,776,<50,<25,39.4,<25,7.7
All Students,210905,Timpson ISD,210,Shelby County,07,Kilgore,535,665,480,1200,<50,<25,6.3,<25,100
All Students,212901,Arp ISD,212,Smith County,07,Kilgore,501,445,432,946,<75,<25,31.4,<25,25
All Students,212902,Bullard ISD,212,Smith County,07,Kilgore,505,499,465,1004,140,47,33.6,10,21.3
All Students,212903,Lindale ISD,212,Smith County,07,Kilgore,496,503,481,999,284,148,52.1,26,17.6
All Students,212904,Troup ISD,212,Smith County,07,Kilgore,487,498,464,985,<75,<25,25,<25,27.8
All Students,212905,Tyler ISD,212,Smith County,07,Kilgore,479,466,446,945,927,377,40.7,71,18.8
All Students,212906,Whitehouse ISD,212,Smith County,07,Kilgore,519,495,470,1014,295,159,53.9,44,27.7
All Students,212909,Chapel Hill ISD,212,Smith County,07,Kilgore,447,425,413,872,213,113,53.1,8,7.1
All Students,212910,Winona ISD,212,Smith County,07,Kilgore,468,441,426,909,<75,<25,22.9,<25,6.3
All Students,213801,Brazos River Charter School,213,Somervell County,11,Fort Worth,487,333,377,820,<75,<25,4.8,<25,
All Students,213901,Glen Rose ISD,213,Somervell County,11,Fort Worth,500,464,455,964,111,67,60.4,19,28.4
All Students,214901,Rio Grande City CISD,214,Starr County,01,Edinburg,459,458,452,918,680,66,9.7,10,15.2
All Students,214902,San Isidro ISD,214,Starr County,01,Edinburg,,,,,<25,<25,4.3,<25,
All Students,215901,Breckenridge ISD,215,Stephens County,14,Abilene,508,464,428,971,<75,<50,43.8,<25,17.9
All Students,216901,Sterling City ISD,216,Sterling County,15,San Angelo,,,,,<25,<25,6.3,<25,100
All Students,217901,Aspermont ISD,217,Stonewall County,14,Abilene,,,,,<25,<25,8.3,<25,
All Students,218901,Sonora ISD,218,Sutton County,15,San Angelo,540,532,522,1072,<75,<25,7.4,<25,40
All Students,219901,Happy ISD,219,Swisher County,16,Amarillo,,,,,<25,<25,7.1,<25,100
All Students,219903,Tulia ISD,219,Swisher County,16,Amarillo,563,583,503,1147,<75,<25,4.7,<25,100
All Students,220801,Treetops School International,220,Tarrant County,11,Fort Worth,545,510,493,1055,<25,<25,36.4,<25,50
All Students,220809,Fort Worth Academy Of Fine Arts,220,Tarrant County,11,Fort Worth,500,551,543,1051,58,55,94.8,21,38.2
All Students,220810,Westlake Academy Charter School,220,Tarrant County,11,Fort Worth,577,581,579,1158,54,49,90.7,30,61.2
All Students,220812,Richard Milburn Academy (Fort Wort,220,Tarrant County,11,Fort Worth,343,360,330,703,<75,<25,4.4,<25,
All Students,220813,Harmony Science Acad (Fort Worth),220,Tarrant County,11,Fort Worth,570,537,515,1108,75,73,97.3,36,49.3
All Students,220816,Uplift Education-Summit Internatio,220,Tarrant County,11,Fort Worth,532,521,547,1053,36,38,100,14,36.8
All Students,220818,Prime Prep Academy,220,Tarrant County,11,Fort Worth,426,412,387,838,<25,<25,100,<25,
All Students,220901,Arlington ISD,220,Tarrant County,11,Fort Worth,494,479,460,973,3655,2219,60.7,549,24.7
All Students,220902,Birdville ISD,220,Tarrant County,11,Fort Worth,506,489,473,995,1480,649,43.9,177,27.3
All Students,220904,Everman ISD,220,Tarrant County,11,Fort Worth,429,405,391,834,<275,<175,58.6,<25,5.6
All Students,220905,Fort Worth ISD,220,Tarrant County,11,Fort Worth,428,404,400,832,3740,3662,97.9,388,10.6
All Students,220906,Grapevine-Colleyville ISD,220,Tarrant County,11,Fort Worth,555,543,526,1098,988,697,70.5,341,48.9
All Students,220907,Keller ISD,220,Tarrant County,11,Fort Worth,534,518,496,1053,2315,1407,60.8,540,38.4
All Students,220908,Mansfield ISD,220,Tarrant County,11,Fort Worth,499,489,469,987,2154,1420,65.9,350,24.6
All Students,220910,Lake Worth ISD,220,Tarrant County,11,Fort Worth,443,429,407,872,163,81,49.7,7,8.6
All Students,220912,Crowley ISD,220,Tarrant County,11,Fort Worth,455,454,426,909,885,530,59.9,77,14.5
All Students,220914,Kennedale ISD,220,Tarrant County,11,Fort Worth,489,491,465,980,211,133,63,25,18.8
All Students,220915,Azle ISD,220,Tarrant County,11,Fort Worth,488,494,465,982,385,194,50.4,38,19.6
All Students,220916,Hurst-Euless-Bedford ISD,220,Tarrant County,11,Fort Worth,522,500,479,1022,1443,779,54,245,31.5
All Students,220917,Castleberry ISD,220,Tarrant County,11,Fort Worth,446,427,408,873,<200,<100,45.5,<25,7.1
All Students,220918,Eagle Mt-Saginaw ISD,220,Tarrant County,11,Fort Worth,486,478,457,964,1113,542,48.7,110,20.3
All Students,220919,Carroll ISD,220,Tarrant County,11,Fort Worth,604,577,559,1180,620,508,81.9,341,67.1
All Students,220920,White Settlement ISD,220,Tarrant County,11,Fort Worth,475,464,434,939,412,202,49,38,18.8
All Students,221801,Texas College Preparatory Academie,221,Taylor County,14,Abilene,515,532,494,1047,244,110,45.1,38,34.5
All Students,221901,Abilene ISD,221,Taylor County,14,Abilene,478,476,449,953,956,473,49.5,105,22.2
All Students,221904,Merkel ISD,221,Taylor County,14,Abilene,482,462,455,943,<100,<25,7.5,<25,16.7
All Students,221905,Trent ISD,221,Taylor County,14,Abilene,550,490,440,1040,<25,<25,25,<25,
All Students,221911,Jim Ned CISD,221,Taylor County,14,Abilene,529,502,482,1031,69,42,60.9,14,33.3
All Students,221912,Wylie ISD,221,Taylor County,14,Abilene,531,518,483,1049,213,161,75.6,57,35.4
All Students,222901,Terrell County ISD,222,Terrell County,18,Midland,542,502,484,1044,<25,<25,45.5,<25,20
All Students,223901,Brownfield ISD,223,Terry County,17,Lubbock,414,390,383,804,<100,<25,24,<25,4.3
All Students,223902,Meadow ISD,223,Terry County,17,Lubbock,468,413,400,880,<25,<25,28.6,<25,25
All Students,223904,Wellman-Union CISD,223,Terry County,17,Lubbock,,,,,<25,<25,12.5,<25,
All Students,224901,Throckmorton ISD,224,Throckmorton County,09,Wichita Falls,,,,,<25,<25,7.7,<25,
All Students,225902,Mount Pleasant ISD,225,Titus County,08,Mt Pleasant,476,459,443,934,335,49,14.6,6,12.2
All Students,225906,Chapel Hill ISD,225,Titus County,08,Mt Pleasant,525,560,517,1085,<100,<25,17.1,<25,23.1
All Students,226801,Texas Leadership,226,Tom Green County,15,San Angelo,463,491,446,954,<75,<25,14.8,<25,
All Students,226901,Christoval ISD,226,Tom Green County,15,San Angelo,522,518,492,1040,<50,<25,16.2,<25,33.3
All Students,226903,San Angelo ISD,226,Tom Green County,15,San Angelo,508,501,468,1009,858,254,29.6,70,27.6
All Students,226906,Wall ISD,226,Tom Green County,15,San Angelo,517,536,514,1053,<100,<25,8.6,<25,28.6
All Students,226907,Grape Creek ISD,226,Tom Green County,15,San Angelo,470,458,415,928,<75,<25,30.9,<25,14.3
All Students,226908,Veribest ISD,226,Tom Green County,15,San Angelo,,,,,<25,<25,9.1,<25,100
All Students,227506,University Of Texas At Austin H S,227,Travis County,13,Austin,540,523,505,1062,<25,<25,,<25,45
All Students,227801,American Youthworks Charter School,227,Travis County,13,Austin,428,343,343,770,<25,<25,,<25,
All Students,227804,Nyos Charter School,227,Travis County,13,Austin,531,578,530,1109,<25,<25,70.8,<25,47.1
All Students,227814,Chaparral Star Academy,227,Travis County,13,Austin,558,614,551,1173,<25,<25,60,<25,75
All Students,227816,Harmony Science Academy (Austin),227,Travis County,13,Austin,521,493,478,1015,78,74,94.9,28,37.8
All Students,227820,Kipp Austin Public Schools Inc,227,Travis County,13,Austin,555,520,520,1075,<75,<25,2.7,<25,
All Students,227901,Austin ISD,227,Travis County,13,Austin,523,503,481,1026,4155,2803,67.5,1028,36.7
All Students,227904,Pflugerville ISD,227,Travis County,13,Austin,492,474,447,966,1520,1034,68,237,22.9
All Students,227907,Manor ISD,227,Travis County,13,Austin,429,423,406,852,392,268,68.4,15,5.6
All Students,227909,Eanes ISD,227,Travis County,13,Austin,626,596,578,1221,647,548,84.7,404,73.7
All Students,227910,Del Valle ISD,227,Travis County,13,Austin,433,414,401,847,<600,<225,36.9,<25,4.6
All Students,227912,Lago Vista ISD,227,Travis County,13,Austin,515,499,469,1014,92,53,57.6,15,28.3
All Students,227913,Lake Travis ISD,227,Travis County,13,Austin,579,557,534,1136,533,435,81.6,249,57.2
All Students,228901,Groveton ISD,228,Trinity County,06,Huntsville,494,468,453,962,<50,<25,51.2,<25,18.2
All Students,228903,Trinity ISD,228,Trinity County,06,Huntsville,533,513,466,1045,<75,<25,14,<25,37.5
All Students,228904,Centerville ISD,228,Trinity County,06,Huntsville,,,,,<25,<25,50,<25,
All Students,228905,Apple Springs ISD,228,Trinity County,06,Huntsville,461,403,408,864,<25,<25,65,<25,
All Students,229901,Colmesneil ISD,229,Tyler County,05,Beaumont,452,443,402,895,<50,<25,56.8,<25,4.8
All Students,229903,Woodville ISD,229,Tyler County,05,Beaumont,453,445,419,899,<75,<50,69.4,<25,7
All Students,229904,Warren ISD,229,Tyler County,05,Beaumont,505,480,450,985,<75,<50,43.1,<25,16.1
All Students,229905,Spurger ISD,229,Tyler County,05,Beaumont,460,461,450,921,<50,<25,26.9,<25,
All Students,229906,Chester ISD,229,Tyler County,05,Beaumont,412,388,428,800,<25,<25,35.7,<25,
All Students,230901,Big Sandy ISD,230,Upshur County,07,Kilgore,496,480,466,976,<50,<25,51.2,<25,27.3
All Students,230902,Gilmer ISD,230,Upshur County,07,Kilgore,477,451,442,928,149,52,34.9,7,13.5
All Students,230903,Ore City ISD,230,Upshur County,07,Kilgore,526,493,469,1019,<50,<25,23.3,<25,40
All Students,230905,Harmony ISD,230,Upshur County,07,Kilgore,472,488,486,960,<100,<25,19,<25,6.3
All Students,230906,New Diana ISD,230,Upshur County,07,Kilgore,478,478,442,956,<75,<25,30.4,<25,
All Students,230908,Union Grove ISD,230,Upshur County,07,Kilgore,498,498,474,996,<50,<25,26.7,<25,8.3
All Students,232901,Knippa ISD,232,Uvalde County,20,San Antonio,533,493,438,1025,<25,<25,80,<25,75
All Students,232902,Sabinal ISD,232,Uvalde County,20,San Antonio,433,387,374,820,<50,<50,83.3,<25,3.3
All Students,232903,Uvalde CISD,232,Uvalde County,20,San Antonio,445,435,411,881,234,114,48.7,14,12.3
All Students,232904,Utopia ISD,232,Uvalde County,20,San Antonio,497,527,486,1024,<25,<25,46.7,<25,28.6
All Students,233901,San Felipe-Del Rio CISD,233,Val Verde County,15,San Angelo,466,438,426,904,562,260,46.3,34,13.1
All Students,233903,Comstock ISD,233,Val Verde County,15,San Angelo,498,500,467,998,<25,<25,40,<25,33.3
All Students,234801,Ranch Academy,234,Van Zandt County,07,Kilgore,505,430,440,935,<50,<25,7.4,<25,
All Students,234902,Canton ISD,234,Van Zandt County,10,Richardson,534,513,502,1047,139,68,48.9,29,42.6
All Students,234903,Edgewood ISD,234,Van Zandt County,07,Kilgore,503,499,463,1002,<75,<25,22.9,<25,25
All Students,234904,Grand Saline ISD,234,Van Zandt County,07,Kilgore,470,449,406,919,<75,<50,39.4,<25,3.6
All Students,234905,Martins Mill ISD,234,Van Zandt County,07,Kilgore,504,485,464,989,<50,<25,44.8,<25,23.1
All Students,234906,Van ISD,234,Van Zandt County,07,Kilgore,485,463,444,948,152,66,43.4,7,10.6
All Students,234907,Wills Point ISD,234,Van Zandt County,10,Richardson,481,494,451,975,170,45,26.5,8,17.8
All Students,234909,Fruitvale ISD,234,Van Zandt County,07,Kilgore,590,477,470,1067,<25,<25,13,<25,33.3
All Students,235901,Bloomington ISD,235,Victoria County,03,Victoria,463,430,389,893,<50,<25,19.5,<25,12.5
All Students,235902,Victoria ISD,235,Victoria County,03,Victoria,489,475,455,964,752,274,36.4,55,20.1
All Students,236801,Raven School,236,Walker County,06,Huntsville,435,445,425,880,<25,<25,57.1,<25,
All Students,236901,New Waverly ISD,236,Walker County,06,Huntsville,496,449,422,945,<75,<25,19.6,<25,20
All Students,236902,Huntsville ISD,236,Walker County,06,Huntsville,492,486,458,978,412,137,33.3,26,19
All Students,237902,Hempstead ISD,237,Waller County,04,Houston,447,433,420,880,<100,<50,28.1,<25,8
All Students,237904,Waller ISD,237,Waller County,04,Houston,477,456,447,933,351,128,36.5,21,16.4
All Students,237905,Royal ISD,237,Waller County,04,Houston,460,430,420,889,<125,<50,23.1,<25,12
All Students,238902,Monahans-Wickett-Pyote ISD,238,Ward County,18,Midland,502,496,498,998,<150,<25,3.5,<25,
All Students,238904,Grandfalls-Royalty ISD,238,Ward County,18,Midland,424,380,357,804,<25,<25,46.7,<25,14.3
All Students,239901,Brenham ISD,239,Washington County,06,Huntsville,501,483,455,984,314,155,49.4,33,21.3
All Students,239903,Burton ISD,239,Washington County,06,Huntsville,493,467,434,960,<50,<25,48.1,<25,15.4
All Students,240801,Gateway Academy Charter District,240,Webb County,01,Edinburg,325,435,390,760,<150,<25,1.5,<25,
All Students,240901,Laredo ISD,240,Webb County,01,Edinburg,435,412,408,846,1079,478,44.3,27,5.6
All Students,240903,United ISD,240,Webb County,01,Edinburg,456,436,426,892,2837,1342,47.3,131,9.8
All Students,240904,Webb CISD,240,Webb County,01,Edinburg,419,383,400,802,<50,<25,85.7,<25,
All Students,241901,Boling ISD,241,Wharton County,03,Victoria,485,470,445,955,<75,<50,41.8,<25,14.3
All Students,241902,East Bernard ISD,241,Wharton County,03,Victoria,534,491,486,1026,84,45,53.6,13,28.9
All Students,241903,El Campo ISD,241,Wharton County,03,Victoria,481,449,438,930,227,102,44.9,20,19.6
All Students,241904,Wharton ISD,241,Wharton County,03,Victoria,463,458,451,921,<125,<25,12.1,<25,14.3
All Students,241906,Louise ISD,241,Wharton County,03,Victoria,521,471,465,992,<50,<25,26.3,<25,30
All Students,243801,Bright Ideas Charter,243,Wichita County,09,Wichita Falls,496,486,468,982,<25,<25,50,<25,20
All Students,243901,Burkburnett ISD,243,Wichita County,09,Wichita Falls,517,516,488,1033,218,73,33.5,22,30.1
All Students,243902,Electra ISD,243,Wichita County,09,Wichita Falls,498,514,472,1012,<50,<25,19.2,<25,
All Students,243903,Iowa Park CISD,243,Wichita County,09,Wichita Falls,481,474,463,956,<150,<25,18.3,<25,13
All Students,243905,Wichita Falls ISD,243,Wichita County,09,Wichita Falls,488,479,452,967,934,411,44,86,20.9
All Students,243906,City View ISD,243,Wichita County,09,Wichita Falls,504,483,417,987,<50,<25,43.5,<25,25
All Students,244901,Harrold ISD,244,Wilbarger County,09,Wichita Falls,,,,,<25,<25,14.3,<25,
All Students,244903,Vernon ISD,244,Wilbarger County,09,Wichita Falls,616,518,504,1134,<150,<25,4,<25,60
All Students,245901,Lasara ISD,245,Willacy County,01,Edinburg,468,439,443,907,<50,<25,35.5,<25,
All Students,245902,Lyford CISD,245,Willacy County,01,Edinburg,462,453,428,915,<125,<25,19.4,<25,15
All Students,245903,Raymondville ISD,245,Willacy County,01,Edinburg,365,353,339,718,<150,<25,17.6,<25,
All Students,245904,San Perlita ISD,245,Willacy County,01,Edinburg,481,469,449,950,<25,<25,44.4,<25,12.5
All Students,246902,Florence ISD,246,Williamson County,13,Austin,491,482,454,973,<75,<50,62.5,<25,17.8
All Students,246904,Georgetown ISD,246,Williamson County,13,Austin,538,518,488,1056,792,494,62.4,191,38.7
All Students,246905,Granger ISD,246,Williamson County,13,Austin,475,441,414,917,<50,<25,38.5,<25,13.3
All Students,246906,Hutto ISD,246,Williamson County,13,Austin,471,463,439,934,317,172,54.3,28,16.3
All Students,246907,Jarrell ISD,246,Williamson County,13,Austin,511,488,470,998,64,36,56.3,11,30.6
All Students,246908,Liberty Hill ISD,246,Williamson County,13,Austin,526,513,484,1039,202,125,61.9,43,34.4
All Students,246909,Round Rock ISD,246,Williamson County,13,Austin,559,539,515,1099,3054,2095,68.6,1016,48.5
All Students,246911,Taylor ISD,246,Williamson County,13,Austin,484,457,445,942,233,112,48.1,13,11.6
All Students,246912,Thrall ISD,246,Williamson County,13,Austin,515,486,478,1001,<50,<50,68.9,<25,22.6
All Students,246913,Leander ISD,246,Williamson County,13,Austin,550,531,508,1081,2037,1452,71.3,639,44
All Students,247901,Floresville ISD,247,Wilson County,20,San Antonio,478,455,445,933,255,164,64.3,29,17.7
All Students,247903,La Vernia ISD,247,Wilson County,20,San Antonio,498,476,456,974,216,134,62,22,16.4
All Students,247904,Poth ISD,247,Wilson County,20,San Antonio,513,463,451,976,<75,<50,63.5,<25,21.2
All Students,247906,Stockdale ISD,247,Wilson County,20,San Antonio,484,456,428,940,<50,<50,77.8,<25,8.6
All Students,249901,Alvord ISD,249,Wise County,11,Fort Worth,519,473,450,992,<50,<25,47.7,<25,19
All Students,249902,Boyd ISD,249,Wise County,11,Fort Worth,476,467,444,943,83,41,49.4,7,17.1
All Students,249903,Bridgeport ISD,249,Wise County,11,Fort Worth,497,482,448,979,134,70,52.2,15,21.4
All Students,249904,Chico ISD,249,Wise County,11,Fort Worth,481,483,450,963,<50,<25,35.7,<25,
All Students,249905,Decatur ISD,249,Wise County,11,Fort Worth,505,484,473,989,203,50,24.6,8,16
All Students,249906,Paradise ISD,249,Wise County,11,Fort Worth,513,479,460,992,69,32,46.4,8,25
All Students,249908,Slidell ISD,249,Wise County,11,Fort Worth,456,449,415,905,<25,<25,71.4,<25,
All Students,250902,Hawkins ISD,250,Wood County,07,Kilgore,460,471,437,931,<75,<25,40.7,<25,4.5
All Students,250903,Mineola ISD,250,Wood County,07,Kilgore,503,499,463,1001,99,36,36.4,10,27.8
All Students,250904,Quitman ISD,250,Wood County,07,Kilgore,504,500,480,1004,83,31,37.3,7,22.6
All Students,250905,Yantis ISD,250,Wood County,07,Kilgore,505,490,445,995,<25,<25,8.7,<25,
All Students,250906,Alba-Golden ISD,250,Wood County,07,Kilgore,498,472,446,970,<75,<25,31.7,<25,15.8
All Students,250907,Winnsboro ISD,250,Wood County,07,Kilgore,575,575,525,1150,<100,<25,2.2,<25,50
All Students,251901,Denver City ISD,251,Yoakum County,17,Lubbock,505,429,417,934,<100,<25,10.2,<25,10
All Students,251902,Plains ISD,251,Yoakum County,17,Lubbock,,,,,<50,<25,3.8,<25,
All Students,252901,Graham ISD,252,Young County,09,Wichita Falls,485,489,463,974,<200,<50,24,<25,9.5
All Students,252902,Newcastle ISD,252,Young County,09,Wichita Falls,515,500,490,1015,<25,<25,18.2,<25,
All Students,252903,Olney ISD,252,Young County,09,Wichita Falls,,,,,<50,<25,2.2,<25,
All Students,253901,Zapata County ISD,253,Zapata County,01,Edinburg,530,545,515,1075,<200,<25,1,<25,
All Students,254901,Crystal City ISD,254,Zavala County,20,San Antonio,511,478,468,989,<125,<25,9.2,<25,30
All Students,254902,La Pryor ISD,254,Zavala County,20,San Antonio,460,442,416,902,<50,<25,16.7,<25,
