Group,district,DistName,cntyname,RegnName,Region,Math,Reading,Writing,Total,Above_Crit_Rate,Exnees_Mskd,Crit_Mskd,Part_Rate,Grads_Mskd
All Students,220809,Fort Worth Academy Of Fine Arts,Tarrant County,Fort Worth,11,520,540,531,1059,38.3,47,18,92.2,51
All Students,220810,Westlake Academy Charter School,Tarrant County,Fort Worth,11,568,586,579,1154,,<35,21,,<45
All Students,220813,Harmony Science Acad (Fort Worth),Tarrant County,Fort Worth,11,584,544,532,1128,60.8,51,31,110.9,46
All Students,220818,Prime Prep Academy,Tarrant County,Fort Worth,11,415,343,365,758,,<5,<5,,<20
All Students,220901,Arlington ISD,Tarrant County,Fort Worth,11,501,476,458,977,25.8,2191,565,58.3,3760
All Students,220902,Birdville ISD,Tarrant County,Fort Worth,11,506,485,467,991,24.6,678,167,46.1,1471
All Students,220904,Everman ISD,Tarrant County,Fort Worth,11,430,396,392,826,4,125,5,45.5,275
All Students,220905,Fort Worth ISD,Tarrant County,Fort Worth,11,456,436,425,892,13.9,2165,302,59.4,3646
All Students,220906,Grapevine-Colleyville ISD,Tarrant County,Fort Worth,11,559,541,528,1100,49.5,820,406,74.1,1106
All Students,220907,Keller ISD,Tarrant County,Fort Worth,11,531,518,496,1049,36.5,1371,500,63.1,2172
All Students,220908,Mansfield ISD,Tarrant County,Fort Worth,11,497,480,463,978,23.6,1427,337,66.1,2159
All Students,220910,Lake Worth ISD,Tarrant County,Fort Worth,11,436,413,396,849,6.8,73,5,55.7,131
All Students,220912,Crowley ISD,Tarrant County,Fort Worth,11,466,451,431,917,14.4,624,90,62.8,994
All Students,220914,Kennedale ISD,Tarrant County,Fort Worth,11,496,484,459,979,18.1,116,21,51.3,226
All Students,220915,Azle ISD,Tarrant County,Fort Worth,11,482,480,453,962,20.3,212,43,54.6,388
All Students,220916,Hurst-Euless-Bedford ISD,Tarrant County,Fort Worth,11,513,487,465,1000,,794,<230,55.8,1422
All Students,220917,Castleberry ISD,Tarrant County,Fort Worth,11,454,447,429,901,9.7,72,7,41.4,174
All Students,220918,Eagle Mt-Saginaw ISD,Tarrant County,Fort Worth,11,501,487,464,987,25.2,507,128,50.8,999
All Students,220919,Carroll ISD,Tarrant County,Fort Worth,11,599,568,552,1167,62.9,461,290,78.3,589
All Students,220920,White Settlement ISD,Tarrant County,Fort Worth,11,474,463,435,936,15.5,174,27,43.3,402
All Students,221801,Texas College Preparatory Academie,Taylor County,Abilene,14,529,541,518,1070,41.7,108,45,46,235
All Students,221901,Abilene ISD,Taylor County,Abilene,14,488,475,446,963,19.9,473,94,48.2,981
All Students,221904,Merkel ISD,Taylor County,Abilene,14,546,553,525,1099,,10,<10,14.7,68
All Students,221905,Trent ISD,Taylor County,Abilene,14,500,463,447,963,,<5,<5,,14
All Students,221911,Jim Ned CISD,Taylor County,Abilene,14,520,496,485,1015,30,50,15,60.2,83
All Students,221912,Wylie ISD,Taylor County,Abilene,14,535,505,488,1040,33.3,141,47,71.2,198
All Students,223901,Brownfield ISD,Terry County,Lubbock,17,470,413,398,883,,34,<5,30.4,112
All Students,223902,Meadow ISD,Terry County,Lubbock,17,432,403,396,834,,12,<5,63.2,19
All Students,223904,Wellman-Union CISD,Terry County,Lubbock,17,,,,,,<5,<5,,14
All Students,224901,Throckmorton ISD,Throckmorton County,Wichita Falls,9,,,,,,<5,<5,,18
All Students,225902,Mount Pleasant ISD,Titus County,Mt Pleasant,8,512,477,458,989,29.4,68,20,21.5,316
All Students,225906,Chapel Hill ISD,Titus County,Mt Pleasant,8,507,544,521,1051,,<20,<5,,73
All Students,226901,Christoval ISD,Tom Green County,San Angelo,15,,,,,,<5,<5,,29
All Students,226903,San Angelo ISD,Tom Green County,San Angelo,15,523,505,474,1029,31.8,258,82,29.7,869
All Students,226905,Water Valley ISD,Tom Green County,San Angelo,15,,,,,,<5,<5,,27
All Students,226906,Wall ISD,Tom Green County,San Angelo,15,577,514,523,1091,,7,<5,9.5,74
All Students,226907,Grape Creek ISD,Tom Green County,San Angelo,15,494,444,433,938,,20,<5,28.6,70
All Students,226908,Veribest ISD,Tom Green County,San Angelo,15,470,483,445,953,,<5,<5,,15
All Students,227506,University Of Texas At Austin H S,Travis County,Austin,13,565,556,514,1121,47.4,19,9,,<5
All Students,227801,American Youthworks Charter School,Travis County,Austin,13,416,458,366,874,,<10,<5,,39
All Students,227804,Nyos Charter School,Travis County,Austin,13,518,536,536,1053,,16,<5,61.5,26
All Students,227814,Chaparral Star Academy,Travis County,Austin,13,535,565,518,1100,56.3,16,9,84.2,19
All Students,227816,Harmony Science Academy (Austin),Travis County,Austin,13,529,509,498,1038,44.1,59,26,101.7,58
All Students,227818,Austin Can Academy Charter School,Travis County,Austin,13,371,383,357,754,,7,<5,6.2,113
All Students,227820,Kipp Austin Public Schools Inc,Travis County,Austin,13,485,429,430,915,,31,<5,43.7,71
All Students,227901,Austin ISD,Travis County,Austin,13,524,501,480,1025,37.5,2698,1013,63.7,4236
All Students,227904,Pflugerville ISD,Travis County,Austin,13,500,472,451,973,23.1,968,224,65.8,1471
All Students,227907,Manor ISD,Travis County,Austin,13,428,407,395,835,6.9,233,16,62.5,373
All Students,227909,Eanes ISD,Travis County,Austin,13,616,596,578,1212,70.9,525,372,87.9,597
All Students,227910,Del Valle ISD,Travis County,Austin,13,451,416,408,866,8.6,222,19,36.3,611
All Students,227912,Lago Vista ISD,Travis County,Austin,13,519,511,493,1030,36.1,61,22,62.9,97
All Students,227913,Lake Travis ISD,Travis County,Austin,13,575,562,543,1138,59.4,429,255,86.8,494
All Students,228901,Groveton ISD,Trinity County,Huntsville,6,503,489,470,992,27.6,29,8,60.4,48
All Students,228903,Trinity ISD,Trinity County,Huntsville,6,496,469,446,965,,13,<10,18.1,72
All Students,228904,Centerville ISD,Trinity County,Huntsville,6,483,467,447,950,,<5,<5,,<5
All Students,228905,Apple Springs ISD,Trinity County,Huntsville,6,418,405,393,823,,12,<5,66.7,18
All Students,229901,Colmesneil ISD,Tyler County,Beaumont,5,490,467,443,957,,19,<5,54.3,35
All Students,229903,Woodville ISD,Tyler County,Beaumont,5,460,445,434,905,,42,<5,66.7,63
All Students,229904,Warren ISD,Tyler County,Beaumont,5,487,463,442,950,,37,<10,46.8,79
All Students,229905,Spurger ISD,Tyler County,Beaumont,5,430,423,417,853,,<5,<5,,22
All Students,229906,Chester ISD,Tyler County,Beaumont,5,447,413,410,860,,<5,<5,,14
All Students,230901,Big Sandy ISD,Upshur County,Kilgore,7,501,440,414,942,,22,<5,48.9,45
All Students,230902,Gilmer ISD,Upshur County,Kilgore,7,487,464,438,951,14,43,6,30.3,142
All Students,230903,Ore City ISD,Upshur County,Kilgore,7,515,493,462,1008,,10,<5,23.3,43
All Students,230905,Harmony ISD,Upshur County,Kilgore,7,464,465,444,929,,16,<5,18.6,86
All Students,230906,New Diana ISD,Upshur County,Kilgore,7,523,475,465,999,,15,<5,20.5,73
All Students,230908,Union Grove ISD,Upshur County,Kilgore,7,466,439,413,904,,7,<5,14,50
All Students,231902,Rankin ISD,Upton County,Midland,18,,,,,,<5,<5,,20
All Students,232901,Knippa ISD,Uvalde County,San Antonio,20,500,467,437,967,,11,<5,100,11
All Students,232902,Sabinal ISD,Uvalde County,San Antonio,20,423,377,361,800,,22,<5,78.6,28
All Students,232903,Uvalde CISD,Uvalde County,San Antonio,20,454,434,415,888,10.2,88,9,34.5,255
All Students,232904,Utopia ISD,Uvalde County,San Antonio,20,458,444,418,902,,<10,<5,,13
All Students,233901,San Felipe-Del Rio CISD,Val Verde County,San Angelo,15,463,437,424,901,12.8,312,40,48.8,639
All Students,233903,Comstock ISD,Val Verde County,San Angelo,15,514,544,506,1059,,7,<5,70,10
All Students,234902,Canton ISD,Van Zandt County,Richardson,10,520,492,483,1013,,61,<25,43.3,141
All Students,234903,Edgewood ISD,Van Zandt County,Kilgore,7,499,462,414,961,,12,<5,24,50
All Students,234904,Grand Saline ISD,Van Zandt County,Kilgore,7,479,467,439,947,,27,<5,40.3,67
All Students,234905,Martins Mill ISD,Van Zandt County,Kilgore,7,493,515,490,1008,,13,<5,59.1,22
All Students,234906,Van ISD,Van Zandt County,Kilgore,7,510,479,471,989,26.6,64,17,44.8,143
All Students,234907,Wills Point ISD,Van Zandt County,Richardson,10,477,488,453,965,12.7,55,7,30.4,181
All Students,234909,Fruitvale ISD,Van Zandt County,Kilgore,7,,,,,,<5,<5,,27
All Students,235901,Bloomington ISD,Victoria County,Victoria,3,437,400,420,837,,15,<5,27.8,54
All Students,235902,Victoria ISD,Victoria County,Victoria,3,473,458,437,931,13.3,248,33,33.1,750
All Students,236901,New Waverly ISD,Walker County,Huntsville,6,486,441,422,927,,11,<5,19.6,56
All Students,236902,Huntsville ISD,Walker County,Huntsville,6,501,480,465,981,24.5,163,40,41.4,394
All Students,237902,Hempstead ISD,Waller County,Houston,4,438,438,398,876,,12,<5,14.5,83
All Students,237904,Waller ISD,Waller County,Houston,4,495,475,448,970,18.3,109,20,31.2,349
All Students,237905,Royal ISD,Waller County,Houston,4,501,466,455,967,,14,<5,12.5,112
All Students,238902,Monahans-Wickett-Pyote ISD,Ward County,Midland,18,562,512,502,1074,,<10,<5,,127
All Students,239901,Brenham ISD,Washington County,Huntsville,6,524,497,489,1021,33.6,143,48,44.7,320
All Students,239903,Burton ISD,Washington County,Huntsville,6,488,476,456,964,,14,<5,58.3,24
All Students,240801,Gateway Academy Charter District,Webb County,Edinburg,1,454,396,384,850,,8,<5,4.4,183
All Students,240901,Laredo ISD,Webb County,Edinburg,1,433,397,394,830,4.6,582,27,50.5,1152
All Students,240903,United ISD,Webb County,Edinburg,1,463,440,429,903,12.2,1218,148,45,2704
All Students,240904,Webb CISD,Webb County,Edinburg,1,436,406,419,843,,28,<5,77.8,36
All Students,241901,Boling ISD,Wharton County,Victoria,3,481,441,427,922,,24,<5,44.4,54
All Students,241902,East Bernard ISD,Wharton County,Victoria,3,515,478,472,994,25,32,8,58.2,55
All Students,241903,El Campo ISD,Wharton County,Victoria,3,479,460,444,939,18.1,94,17,43.9,214
All Students,241904,Wharton ISD,Wharton County,Victoria,3,465,476,461,941,,18,<5,15.3,118
All Students,241906,Louise ISD,Wharton County,Victoria,3,527,474,443,1001,,7,<5,23.3,30
All Students,242903,Wheeler ISD,Wheeler County,Amarillo,16,,,,,,<5,<5,,25
All Students,243801,Bright Ideas Charter,Wichita County,Wichita Falls,9,410,455,435,865,,<5,<5,,<10
All Students,243901,Burkburnett ISD,Wichita County,Wichita Falls,9,530,512,480,1043,36.5,63,23,36.6,172
All Students,243902,Electra ISD,Wichita County,Wichita Falls,9,520,470,420,990,,<5,<5,,32
All Students,243903,Iowa Park CISD,Wichita County,Wichita Falls,9,521,513,498,1034,41.2,17,7,13.8,123
All Students,243905,Wichita Falls ISD,Wichita County,Wichita Falls,9,505,492,478,997,29.1,392,114,44.6,878
All Students,243906,City View ISD,Wichita County,Wichita Falls,9,523,468,452,991,,22,<10,38.6,57
All Students,244903,Vernon ISD,Wilbarger County,Wichita Falls,9,525,515,474,1041,,15,<5,11.8,127
All Students,245901,Lasara ISD,Willacy County,Edinburg,1,408,386,370,794,,14,<5,53.8,26
All Students,245902,Lyford CISD,Willacy County,Edinburg,1,500,476,476,976,,11,<5,10.1,109
All Students,245903,Raymondville ISD,Willacy County,Edinburg,1,415,417,415,832,,12,<5,10,120
All Students,245904,San Perlita ISD,Willacy County,Edinburg,1,454,434,430,888,,16,<5,80,20
All Students,246902,Florence ISD,Williamson County,Austin,13,471,449,432,919,20,40,8,53.3,75
All Students,246904,Georgetown ISD,Williamson County,Austin,13,533,513,487,1046,38.7,439,170,63.3,694
All Students,246905,Granger ISD,Williamson County,Austin,13,526,471,468,998,,14,<5,37.8,37
All Students,246906,Hutto ISD,Williamson County,Austin,13,497,470,448,966,20.4,206,42,61.5,335
All Students,246907,Jarrell ISD,Williamson County,Austin,13,513,485,460,998,20.5,39,8,57.4,68
All Students,246908,Liberty Hill ISD,Williamson County,Austin,13,531,509,470,1040,34.4,96,33,57.5,167
All Students,246909,Round Rock ISD,Williamson County,Austin,13,558,537,515,1095,46.9,1989,932,68.1,2921
All Students,246911,Taylor ISD,Williamson County,Austin,13,490,470,446,960,18.4,98,18,45.2,217
All Students,246912,Thrall ISD,Williamson County,Austin,13,535,485,473,1020,,22,<5,57.9,38
All Students,246913,Leander ISD,Williamson County,Austin,13,551,524,500,1075,41.8,1417,593,68.3,2076
All Students,247901,Floresville ISD,Wilson County,San Antonio,20,484,447,441,931,17.6,176,31,54.8,321
All Students,247903,La Vernia ISD,Wilson County,San Antonio,20,501,471,460,972,14,107,15,53.5,200
All Students,247904,Poth ISD,Wilson County,San Antonio,20,518,476,461,993,23.3,43,10,68.3,63
All Students,247906,Stockdale ISD,Wilson County,San Antonio,20,502,470,455,972,,34,<5,55.7,61
All Students,248901,Kermit ISD,Winkler County,Midland,18,573,517,467,1090,,<5,<5,,64
All Students,248902,Wink-Loving ISD,Winkler County,Midland,18,,,,,,<5,<5,,23
All Students,249901,Alvord ISD,Wise County,Fort Worth,11,527,482,456,1009,,19,<5,51.4,37
All Students,249902,Boyd ISD,Wise County,Fort Worth,11,485,458,441,943,,46,<10,54.1,85
All Students,249903,Bridgeport ISD,Wise County,Fort Worth,11,525,480,465,1005,25.5,51,13,39.5,129
All Students,249904,Chico ISD,Wise County,Fort Worth,11,489,463,451,952,,9,<5,19.6,46
All Students,249905,Decatur ISD,Wise County,Fort Worth,11,519,486,463,1005,30.2,63,19,33.9,186
All Students,249906,Paradise ISD,Wise County,Fort Worth,11,514,507,478,1021,29.6,27,8,31.4,86
All Students,249908,Slidell ISD,Wise County,Fort Worth,11,448,435,421,883,,12,<5,50,24
All Students,250902,Hawkins ISD,Wood County,Kilgore,7,472,472,441,944,20,25,5,43.9,57
All Students,250903,Mineola ISD,Wood County,Kilgore,7,488,460,459,947,21.2,33,7,30,110
All Students,250904,Quitman ISD,Wood County,Kilgore,7,471,452,445,923,17.9,39,7,41.9,93
All Students,250906,Alba-Golden ISD,Wood County,Kilgore,7,499,475,483,975,,<20,<5,,52
All Students,250907,Winnsboro ISD,Wood County,Kilgore,7,578,551,565,1129,,8,<5,6.8,118
All Students,251901,Denver City ISD,Yoakum County,Lubbock,17,516,501,486,1017,,11,<5,12.1,91
All Students,251902,Plains ISD,Yoakum County,Lubbock,17,,,,,,<5,<5,,27
All Students,252901,Graham ISD,Young County,Wichita Falls,9,506,488,468,993,25.5,55,14,34.6,159
All Students,252903,Olney ISD,Young County,Wichita Falls,9,603,570,523,1173,,<5,<5,,36
All Students,253901,Zapata County ISD,Zapata County,Edinburg,1,394,343,367,737,,38,<5,17.8,213
All Students,254901,Crystal City ISD,Zavala County,San Antonio,20,430,383,361,813,,25,<5,22.1,113
All Students,254902,La Pryor ISD,Zavala County,San Antonio,20,442,395,399,837,,18,<5,43.9,41
